FILENAME	CLIENT  OPERATOR	SENDER	RECIPIENT	STATUS DESCRIPTION	RECEIVED DATE	RECEIVED TIME	FILE TYPE	FILE SIZE  (BYTES)	TOTAL RECORD COUNT	REJECTED RECORD COUNT	MERGED RECORD COUNT	PARKED RECORD COUNT	FINAL RECORD COUNT	ORIGINAL CHARGE (TAP CURRENCY)	ORIGINAL CHARGE  (LOCAL CURRENCY)	ORIGINAL REJECTED CHARGE  (TAP CURRENCY)	ORIGINAL REJECTED CHARGE  (LOCAL CURRENCY)	CALCULATED CHARGE  (TAP CURRENCY)	CALCULATED CHARGE  (LOCAL CURRENCY)	MERGED CHARGES (TAP CURRENCY)	MERGED CHARGES  (LOCAL CURRENCY)	FINAL CHARGE  (TAP CURRENCY)	FINAL CHARGE  (LOCAL CURRENCY)	TAX  (TAP CURRENCY)	TAX  (LOCAL CURRENCY)	TAX REJECT  (TAP CURRENCY)	TAX REJECT  (LOCAL CURRENCY)	FINAL PROCESSED DATE	FINAL PROCESSED TIME	ERROR DESCRIPTION	TAP/RAP FILENAME	FILE  CURRENCY	LOCAL  CURRENCY	FIRST CALL DATE	FIRST CALL TIME	LAST CALL DATE	LAST CALL TIME
CDUSASGUSAUD55335	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	6:42:02	TI	7242174	25000	0	0	0	25000	"1,271.27"	"1,271.27"	0	0	0	0	0	0	"1,271.28"	"1,271.28"	0	0	0	0	1-Apr-17	6:45:20	-	-	USD	USD	31-Mar-17	12:53:00	1-Apr-17	0:54:26
CDUSASGUSAUD55336	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	6:42:02	TI	7245208	25000	0	0	0	25000	"1,121.50"	"1,121.50"	0	0	0	0	0	0	"1,121.51"	"1,121.51"	0	0	0	0	1-Apr-17	6:45:14	-	-	USD	USD	31-Mar-17	12:53:20	1-Apr-17	0:54:14
CDUSASGUSAUD55337	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	6:42:02	TI	7225884	25000	0	0	0	25000	932.99338	932.99338	0	0	0	0	0	0	933.00713	933.00713	0	0	0	0	1-Apr-17	6:45:18	-	-	USD	USD	31-Mar-17	12:56:49	1-Apr-17	0:52:44
CDUSASGUSAUD55334	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	6:42:02	TI	7233258	24999	0	0	0	24999	"1,048.38"	"1,048.38"	0	0	0	0	0	0	"1,048.39"	"1,048.39"	0	0	0	0	1-Apr-17	6:47:03	-	-	USD	USD	31-Mar-17	13:01:00	1-Apr-17	0:50:14
CDUSASGUSAUD55351	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	6:37:03	TI	7226697	25000	0	0	0	25000	"1,080.63"	"1,080.63"	0	0	0	0	0	0	"1,080.65"	"1,080.65"	0	0	0	0	1-Apr-17	6:40:16	-	-	USD	USD	31-Mar-17	12:53:36	1-Apr-17	0:54:12
CDUSASGUSAUD55350	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	6:37:03	TI	7236867	25000	0	0	0	25000	908.20004	908.20004	0	0	0	0	0	0	908.21399	908.21399	0	0	0	0	1-Apr-17	6:40:17	-	-	USD	USD	31-Mar-17	12:54:22	1-Apr-17	0:50:05
CDUSASGUSAUD55342	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	6:37:03	TI	7237162	25000	0	0	0	25000	645.42922	645.42922	0	0	0	0	0	0	645.44358	645.44358	0	0	0	0	1-Apr-17	6:40:15	-	-	USD	USD	31-Mar-17	12:55:54	1-Apr-17	0:55:46
CDUSASGUSAUD55347	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	6:37:03	TI	7235806	25000	0	0	0	25000	897.44161	897.44161	0	0	0	0	0	0	897.45511	897.45511	0	0	0	0	1-Apr-17	6:40:14	-	-	USD	USD	31-Mar-17	12:51:58	1-Apr-17	0:51:20
CDUSASGUSAUD55345	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	6:37:03	TI	7253983	25000	0	0	0	25000	"1,003.10"	"1,003.10"	0	0	0	0	0	0	"1,003.11"	"1,003.11"	0	0	0	0	1-Apr-17	6:40:18	-	-	USD	USD	31-Mar-17	12:55:25	1-Apr-17	0:54:57
CDUSASGUSAUD55344	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	6:37:03	TI	7234969	25000	0	0	0	25000	"1,112.22"	"1,112.22"	0	0	0	0	0	0	"1,112.23"	"1,112.23"	0	0	0	0	1-Apr-17	6:40:16	-	-	USD	USD	31-Mar-17	12:57:43	1-Apr-17	0:52:55
CDUSASGUSAUD55346	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	6:37:03	TI	7239236	25000	0	0	0	25000	"1,237.28"	"1,237.28"	0	0	0	0	0	0	"1,237.29"	"1,237.29"	0	0	0	0	1-Apr-17	6:40:19	-	-	USD	USD	31-Mar-17	12:57:30	1-Apr-17	0:51:10
CDUSASGUSAUD55379	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	17:37:02	TI	123	0	-	-	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	1-Apr-17	17:37:14	-	-	-	-	-	-	-	-
CDUSASGUSAUD55320	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:11	TI	7244285	25000	0	0	0	25000	432.9083	432.9083	0	0	0	0	0	0	432.92157	432.92157	0	0	0	0	1-Apr-17	1:13:51	-	-	USD	USD	31-Mar-17	7:21:47	31-Mar-17	18:54:57
CDUSASGUSAUD55318	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:11	TI	7250843	25000	0	0	0	25000	673.14032	673.14032	0	0	0	0	0	0	673.15453	673.15453	0	0	0	0	1-Apr-17	1:14:00	-	-	USD	USD	31-Mar-17	7:17:36	31-Mar-17	18:55:05
CDUSASGUSAUD55319	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:11	TI	7235658	25000	0	0	0	25000	617.43624	617.43624	0	0	0	0	0	0	617.44997	617.44997	0	0	0	0	1-Apr-17	1:13:59	-	-	USD	USD	31-Mar-17	6:55:45	31-Mar-17	18:53:37
CDUSASGUSAUD55312	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:11	TI	7241882	25000	0	0	0	25000	788.32071	788.32071	0	0	0	0	0	0	788.33467	788.33467	0	0	0	0	1-Apr-17	1:13:56	-	-	USD	USD	31-Mar-17	6:54:31	31-Mar-17	18:54:59
CDUSASGUSAUD55317	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:11	TI	7243296	25000	0	0	0	25000	691.16191	691.16191	0	0	0	0	0	0	691.17559	691.17559	0	0	0	0	1-Apr-17	1:14:02	-	-	USD	USD	31-Mar-17	6:56:14	31-Mar-17	18:53:50
CDUSASGUSAUD55315	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:12	TI	7231333	25000	0	0	0	25000	861.60152	861.60152	0	0	0	0	0	0	861.61459	861.61459	0	0	0	0	1-Apr-17	1:14:01	-	-	USD	USD	31-Mar-17	6:54:39	31-Mar-17	18:54:09
CDUSASGUSAUD55314	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:12	TI	7233413	25000	0	0	0	25000	666.24663	666.24663	0	0	0	0	0	0	666.25977	666.25977	0	0	0	0	1-Apr-17	1:14:01	-	-	USD	USD	31-Mar-17	6:52:58	31-Mar-17	18:54:05
CDUSASGUSAUD55313	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:12	TI	7240978	25000	0	0	0	25000	651.26713	651.26713	0	0	0	0	0	0	651.28016	651.28016	0	0	0	0	1-Apr-17	1:14:02	-	-	USD	USD	31-Mar-17	6:55:16	31-Mar-17	18:53:44
CDUSASGUSAUD55309	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:12	TI	7238561	25000	0	0	0	25000	947.13628	947.13628	0	0	0	0	0	0	947.14935	947.14935	0	0	0	0	1-Apr-17	1:14:06	-	-	USD	USD	31-Mar-17	6:54:58	31-Mar-17	18:55:37
CDUSASGUSAUD55316	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:12	TI	7250214	25000	0	0	0	25000	437.53405	437.53405	0	0	0	0	0	0	437.5476	437.5476	0	0	0	0	1-Apr-17	1:14:07	-	-	USD	USD	31-Mar-17	6:58:49	31-Mar-17	18:53:13
CDUSASGUSAUD55311	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:13	TI	7241551	25000	0	0	0	25000	593.12007	593.12007	0	0	0	0	0	0	593.13326	593.13326	0	0	0	0	1-Apr-17	1:15:17	-	-	USD	USD	31-Mar-17	6:57:04	31-Mar-17	18:52:26
CDUSASGUSAUD55310	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:13	TI	7237780	25000	0	0	0	25000	759.14418	759.14418	0	0	0	0	0	0	759.15801	759.15801	0	0	0	0	1-Apr-17	1:15:29	-	-	USD	USD	31-Mar-17	6:54:47	31-Mar-17	18:50:16
CDUSASGUSAUD55326	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:13	TI	7242719	25000	0	0	0	25000	709.83497	709.83497	0	0	0	0	0	0	709.84996	709.84996	0	0	0	0	1-Apr-17	1:14:51	-	-	USD	USD	31-Mar-17	6:52:37	31-Mar-17	18:53:22
CDUSASGUSAUD55325	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:13	TI	7232545	25000	0	0	0	25000	751.35844	751.35844	0	0	0	0	0	0	751.37258	751.37258	0	0	0	0	1-Apr-17	1:15:04	-	-	USD	USD	31-Mar-17	6:55:19	31-Mar-17	18:53:51
CDUSASGUSAUD55327	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:14	TI	7234482	25000	0	0	0	25000	706.24949	706.24949	0	0	0	0	0	0	706.26355	706.26355	0	0	0	0	1-Apr-17	1:14:58	-	-	USD	USD	31-Mar-17	6:57:03	31-Mar-17	18:53:29
CDUSASGUSAUD55324	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:14	TI	7236243	25000	0	0	0	25000	703.52242	703.52242	0	0	0	0	0	0	703.53509	703.53509	0	0	0	0	1-Apr-17	1:15:08	-	-	USD	USD	31-Mar-17	6:53:35	31-Mar-17	18:55:04
CDUSASGUSAUD55321	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:14	TI	7249438	25000	0	0	0	25000	769.24301	769.24301	0	0	0	0	0	0	769.25734	769.25734	0	0	0	0	1-Apr-17	1:15:11	-	-	USD	USD	31-Mar-17	6:55:34	31-Mar-17	18:54:24
CDUSASGUSAUD55323	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:14	TI	7240179	25000	0	0	0	25000	551.44714	551.44714	0	0	0	0	0	0	551.46103	551.46103	0	0	0	0	1-Apr-17	1:15:10	-	-	USD	USD	31-Mar-17	7:02:08	31-Mar-17	18:53:59
CDUSASGUSAUD55322	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	1:12:14	TI	7238411	25000	0	0	0	25000	739.21168	739.21168	0	0	0	0	0	0	739.22589	739.22589	0	0	0	0	1-Apr-17	1:15:24	-	-	USD	USD	31-Mar-17	6:56:33	31-Mar-17	18:52:48
CDUSASGUSAUD55494	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	12:07:02	TI	7220524	25000	0	0	0	25000	982.45352	982.45352	0	0	0	0	0	0	982.46854	982.46854	0	0	0	0	2-Apr-17	12:11:11	-	-	USD	USD	1-Apr-17	12:54:58	2-Apr-17	6:50:17
CDUSASGUSAUD55485	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	7:12:02	TI	7249245	25000	0	0	0	25000	730.96113	730.96113	0	0	0	0	0	0	730.975	730.975	0	0	0	0	2-Apr-17	7:14:04	-	-	USD	USD	1-Apr-17	12:57:40	2-Apr-17	0:51:56
CDUSASGUSAUD55486	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	7:12:02	TI	7225462	25000	0	0	0	25000	"1,059.23"	"1,059.23"	0	0	0	0	0	0	"1,059.24"	"1,059.24"	0	0	0	0	2-Apr-17	7:13:57	-	-	USD	USD	1-Apr-17	13:04:11	2-Apr-17	0:52:18
CDUSASGUSAUD55483	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	7:12:02	TI	7240007	25000	0	0	0	25000	908.53213	908.53213	0	0	0	0	0	0	908.54517	908.54517	0	0	0	0	2-Apr-17	7:14:13	-	-	USD	USD	1-Apr-17	12:54:10	2-Apr-17	0:53:21
CDUSASGUSAUD55480	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	7:12:02	TI	7230093	25000	0	0	0	25000	968.90872	968.90872	0	0	0	0	0	0	968.92249	968.92249	0	0	0	0	2-Apr-17	7:14:05	-	-	USD	USD	1-Apr-17	13:00:15	2-Apr-17	0:54:41
CDUSASGUSAUD55481	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	7:12:02	TI	7223222	25000	0	0	0	25000	926.77332	926.77332	0	0	0	0	0	0	926.78792	926.78792	0	0	0	0	2-Apr-17	7:14:13	-	-	USD	USD	1-Apr-17	12:53:38	2-Apr-17	0:55:03
CDUSASGUSAUD55482	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	7:12:02	TI	7229121	25000	0	0	0	25000	890.38758	890.38758	0	0	0	0	0	0	890.40178	890.40178	0	0	0	0	2-Apr-17	7:14:15	-	-	USD	USD	1-Apr-17	12:58:28	2-Apr-17	0:54:25
CDUSASGUSAUD55484	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	7:12:02	TI	7230130	24999	0	0	0	24999	888.66481	888.66481	0	0	0	0	0	0	888.67774	888.67774	0	0	0	0	2-Apr-17	7:14:07	-	-	USD	USD	1-Apr-17	12:58:13	2-Apr-17	0:53:20
CDUSASGUSAUD55489	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	7:12:02	TI	7241647	25000	0	0	0	25000	893.4324	893.4324	0	0	0	0	0	0	893.4466	893.4466	0	0	0	0	2-Apr-17	7:13:43	-	-	USD	USD	1-Apr-17	12:57:52	2-Apr-17	0:51:30
CDUSASGUSAUD55488	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	7:12:02	TI	7231906	25000	0	0	0	25000	947.3635	947.3635	0	0	0	0	0	0	947.37753	947.37753	0	0	0	0	2-Apr-17	7:13:49	-	-	USD	USD	1-Apr-17	12:57:20	2-Apr-17	0:55:39
CDUSASGUSAUD55487	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	7:12:02	TI	7231582	25000	0	0	0	25000	957.05444	957.05444	0	0	0	0	0	0	957.06843	957.06843	0	0	0	0	2-Apr-17	7:13:57	-	-	USD	USD	1-Apr-17	12:52:53	2-Apr-17	0:54:23
CDUSASGUSAUD55490	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	7:12:02	TI	7233958	25000	0	0	0	25000	902.44527	902.44527	0	0	0	0	0	0	902.45872	902.45872	0	0	0	0	2-Apr-17	7:15:28	-	-	USD	USD	1-Apr-17	12:53:22	2-Apr-17	0:53:27
CDUSASGUSAUD55493	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	7:12:02	TI	7220832	25000	0	0	0	25000	"1,071.29"	"1,071.29"	0	0	0	0	0	0	"1,071.30"	"1,071.30"	0	0	0	0	2-Apr-17	7:15:52	-	-	USD	USD	1-Apr-17	12:53:35	2-Apr-17	0:55:07
CDUSASGUSAUD55491	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	7:12:02	TI	7215321	25000	0	0	0	25000	"1,081.82"	"1,081.82"	0	0	0	0	0	0	"1,081.83"	"1,081.83"	0	0	0	0	2-Apr-17	7:16:10	-	-	USD	USD	1-Apr-17	12:53:45	2-Apr-17	0:47:44
CDUSASGUSAUD55492	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	7:12:02	TI	7219077	25000	0	0	0	25000	"1,051.06"	"1,051.06"	0	0	0	0	0	0	"1,051.07"	"1,051.07"	0	0	0	0	2-Apr-17	7:16:04	-	-	USD	USD	1-Apr-17	12:57:33	2-Apr-17	0:51:45
CDUSASGUSAUD55404	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	19:12:02	TI	7265228	25000	0	0	0	25000	768.24496	768.24496	0	0	0	0	0	0	768.25826	768.25826	0	0	0	0	1-Apr-17	19:13:57	-	-	USD	USD	1-Apr-17	0:53:40	1-Apr-17	12:54:18
CDUSASGUSAUD55403	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	19:12:02	TI	7267327	25000	0	0	0	25000	705.81657	705.81657	0	0	0	0	0	0	705.83064	705.83064	0	0	0	0	1-Apr-17	19:14:05	-	-	USD	USD	1-Apr-17	1:14:16	1-Apr-17	12:53:08
CDUSASGUSAUD55405	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	19:12:02	TI	7265128	25000	0	0	0	25000	685.39533	685.39533	0	0	0	0	0	0	685.41063	685.41063	0	0	0	0	1-Apr-17	19:13:53	-	-	USD	USD	1-Apr-17	0:56:51	1-Apr-17	12:54:35
CDUSASGUSAUD55402	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	19:12:03	TI	7271133	25000	0	0	0	25000	690.69069	690.69069	0	0	0	0	0	0	690.70371	690.70371	0	0	0	0	1-Apr-17	19:14:09	-	-	USD	USD	1-Apr-17	1:04:10	1-Apr-17	12:54:53
CDUSASGUSAUD55401	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	19:12:03	TI	7265994	25000	0	0	0	25000	621.1938	621.1938	0	0	0	0	0	0	621.20789	621.20789	0	0	0	0	1-Apr-17	19:14:15	-	-	USD	USD	1-Apr-17	0:54:51	1-Apr-17	12:53:55
CDUSASGUSAUD55400	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	19:12:03	TI	7272610	25000	0	0	0	25000	867.62618	867.62618	0	0	0	0	0	0	867.63887	867.63887	0	0	0	0	1-Apr-17	19:14:19	-	-	USD	USD	1-Apr-17	0:54:34	1-Apr-17	12:54:25
CDUSASGUSAUD55408	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	19:12:03	TI	7249699	25000	0	0	0	25000	785.13485	785.13485	0	0	0	0	0	0	785.14905	785.14905	0	0	0	0	1-Apr-17	19:14:41	-	-	USD	USD	1-Apr-17	0:55:04	1-Apr-17	12:54:12
CDUSASGUSAUD55406	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	19:12:03	TI	7243392	25000	0	0	0	25000	815.68285	815.68285	0	0	0	0	0	0	815.69585	815.69585	0	0	0	0	1-Apr-17	19:14:43	-	-	USD	USD	1-Apr-17	0:52:28	1-Apr-17	12:53:25
CDUSASGUSAUD55407	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	19:12:03	TI	7226452	25000	0	0	0	25000	841.77183	841.77183	0	0	0	0	0	0	841.7848	841.7848	0	0	0	0	1-Apr-17	19:14:39	-	-	USD	USD	1-Apr-17	0:53:28	1-Apr-17	12:53:43
CDUSASGUSAUD55453	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	1:42:02	TI	7228604	25000	0	0	0	25000	722.87897	722.87897	0	0	0	0	0	0	722.89227	722.89227	0	0	0	0	2-Apr-17	1:43:32	-	-	USD	USD	1-Apr-17	6:59:22	1-Apr-17	18:53:33
CDUSASGUSAUD55452	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	1:42:02	TI	7249221	25000	0	0	0	25000	755.12129	755.12129	0	0	0	0	0	0	755.13485	755.13485	0	0	0	0	2-Apr-17	1:43:32	-	-	USD	USD	1-Apr-17	6:58:04	1-Apr-17	18:53:46
CDUSASGUSAUD55451	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	1:42:02	TI	7233991	25000	0	0	0	25000	673.28656	673.28656	0	0	0	0	0	0	673.30039	673.30039	0	0	0	0	2-Apr-17	1:43:36	-	-	USD	USD	1-Apr-17	7:14:06	1-Apr-17	18:55:05
CDUSASGUSAUD55449	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	1:42:02	TI	7243233	25000	0	0	0	25000	596.33447	596.33447	0	0	0	0	0	0	596.34867	596.34867	0	0	0	0	2-Apr-17	1:43:47	-	-	USD	USD	1-Apr-17	6:57:18	1-Apr-17	18:53:37
CDUSASGUSAUD55450	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	1:42:02	TI	7235744	25000	0	0	0	25000	940.03114	940.03114	0	0	0	0	0	0	940.04359	940.04359	0	0	0	0	2-Apr-17	1:43:47	-	-	USD	USD	1-Apr-17	6:55:56	1-Apr-17	18:55:10
CDUSASGUSAUD55448	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	1:42:02	TI	7241277	25000	0	0	0	25000	947.29107	947.29107	0	0	0	0	0	0	947.30397	947.30397	0	0	0	0	2-Apr-17	1:43:50	-	-	USD	USD	1-Apr-17	6:56:13	1-Apr-17	18:53:24
CDUSASGUSAUD55459	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	1:42:02	TI	7228406	25000	0	0	0	25000	747.23472	747.23472	0	0	0	0	0	0	747.24835	747.24835	0	0	0	0	2-Apr-17	1:44:03	-	-	USD	USD	1-Apr-17	7:00:12	1-Apr-17	18:55:13
CDUSASGUSAUD55455	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	1:42:02	TI	7218737	25000	0	0	0	25000	803.13093	803.13093	0	0	0	0	0	0	803.14439	803.14439	0	0	0	0	2-Apr-17	1:44:20	-	-	USD	USD	1-Apr-17	6:58:27	1-Apr-17	18:53:20
CDUSASGUSAUD55458	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	1:42:03	TI	7232572	25000	0	0	0	25000	943.60578	943.60578	0	0	0	0	0	0	943.62012	943.62012	0	0	0	0	2-Apr-17	1:44:16	-	-	USD	USD	1-Apr-17	6:59:09	1-Apr-17	18:51:01
CDUSASGUSAUD55454	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	1:42:03	TI	7238915	25000	0	0	0	25000	749.73193	749.73193	0	0	0	0	0	0	749.74632	749.74632	0	0	0	0	2-Apr-17	1:44:13	-	-	USD	USD	1-Apr-17	6:55:46	1-Apr-17	18:54:16
CDUSASGUSAUD55457	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	1:42:03	TI	7219977	25000	0	0	0	25000	885.83215	885.83215	0	0	0	0	0	0	885.84548	885.84548	0	0	0	0	2-Apr-17	1:45:09	-	-	USD	USD	1-Apr-17	6:54:43	1-Apr-17	18:52:00
CDUSASGUSAUD55456	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	1:42:03	TI	7219094	24999	0	0	0	24999	861.83326	861.83326	0	0	0	0	0	0	861.84604	861.84604	0	0	0	0	2-Apr-17	1:45:09	-	-	USD	USD	1-Apr-17	6:55:49	1-Apr-17	18:54:14
CDUSASGUSAUD55512	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:37:01	TI	7260935	25000	0	0	0	25000	791.65327	791.65327	0	0	0	0	0	0	791.66683	791.66683	0	0	0	0	2-Apr-17	18:40:28	-	-	USD	USD	2-Apr-17	0:52:46	2-Apr-17	12:55:00
CDUSASGUSAUD55415	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	0:07:02	TI	7235850	25000	0	0	0	25000	957.71088	957.71088	0	0	0	0	0	0	957.72373	957.72373	0	0	0	0	2-Apr-17	0:09:22	-	-	USD	USD	1-Apr-17	6:55:46	1-Apr-17	18:53:21
CDUSASGUSAUD55412	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	0:07:02	TI	7257001	25000	0	0	0	25000	"1,043.41"	"1,043.41"	0	0	0	0	0	0	"1,043.42"	"1,043.42"	0	0	0	0	2-Apr-17	0:09:23	-	-	USD	USD	1-Apr-17	6:56:51	1-Apr-17	18:50:54
CDUSASGUSAUD55410	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	0:07:02	TI	7242095	25000	0	0	0	25000	830.09109	830.09109	0	0	0	0	0	0	830.10429	830.10429	0	0	0	0	2-Apr-17	0:09:22	-	-	USD	USD	1-Apr-17	7:00:07	1-Apr-17	18:55:06
CDUSASGUSAUD55411	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	0:07:02	TI	7245457	25000	0	0	0	25000	"1,051.77"	"1,051.77"	0	0	0	0	0	0	"1,051.78"	"1,051.78"	0	0	0	0	2-Apr-17	0:09:22	-	-	USD	USD	1-Apr-17	6:57:27	1-Apr-17	18:50:09
CDUSASGUSAUD55414	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	0:07:02	TI	7231725	25000	0	0	0	25000	521.43653	521.43653	0	0	0	0	0	0	521.4498	521.4498	0	0	0	0	2-Apr-17	0:09:14	-	-	USD	USD	1-Apr-17	6:51:36	1-Apr-17	18:56:05
CDUSASGUSAUD55413	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	0:07:02	TI	7261220	25000	0	0	0	25000	996.72647	996.72647	0	0	0	0	0	0	996.73984	996.73984	0	0	0	0	2-Apr-17	0:09:18	-	-	USD	USD	1-Apr-17	6:59:17	1-Apr-17	18:53:33
CDUSAW6USAUD03751	USAUD	USAW6	USAUD	File Pushed Successfully	2-Apr-17	0:07:02	TI	32649259	100000	0	0	0	100000	"4,385.90"	"4,385.90"	0	0	0	0	0	0	"4,385.90"	"4,385.90"	0	0	0	0	2-Apr-17	0:13:36	-	-	USD	USD	19-Mar-17	15:17:05	31-Mar-17	14:19:54
CDUSAW6USAUD03745	USAUD	USAW6	USAUD	File Pushed Successfully	2-Apr-17	0:07:02	TI	32600312	100000	0	0	0	100000	"4,185.33"	"4,185.33"	0	0	0	0	0	0	"4,185.33"	"4,185.33"	0	0	0	0	2-Apr-17	0:13:18	-	-	USD	USD	17-Mar-17	11:41:10	31-Mar-17	7:33:39
CDUSAW6USAUD03746	USAUD	USAW6	USAUD	File Pushed Successfully	2-Apr-17	0:07:02	TI	32626262	100000	0	0	0	100000	"3,796.61"	"3,796.61"	0	0	0	0	0	0	"3,796.61"	"3,796.61"	0	0	0	0	2-Apr-17	0:13:36	-	-	USD	USD	16-Mar-17	9:13:36	31-Mar-17	9:13:03
CDUSAW6USAUD03753	USAUD	USAW6	USAUD	File Pushed Successfully	2-Apr-17	0:07:03	TI	32650898	100000	0	0	0	100000	"4,509.53"	"4,509.53"	0	0	0	0	0	0	"4,509.53"	"4,509.53"	0	0	0	0	2-Apr-17	0:13:43	-	-	USD	USD	21-Mar-17	15:23:17	31-Mar-17	16:07:36
CDUSASGUSAUD55505	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	17:37:02	TI	123	0	-	-	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	2-Apr-17	17:37:15	-	-	-	-	-	-	-	-
CDUSASGUSAUD55510	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:02	TI	7259109	25000	0	0	0	25000	"1,084.50"	"1,084.50"	0	0	0	0	0	0	"1,084.52"	"1,084.52"	0	0	0	0	2-Apr-17	18:46:06	-	-	USD	USD	2-Apr-17	0:53:38	2-Apr-17	12:54:57
CDUSASGUSAUD55508	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:02	TI	7252753	25000	0	0	0	25000	786.21656	786.21656	0	0	0	0	0	0	786.2313	786.2313	0	0	0	0	2-Apr-17	18:46:17	-	-	USD	USD	2-Apr-17	0:54:42	2-Apr-17	12:54:42
