Document type - Key	G/L Accounts - Key (Not Compounded)	Amount	Company code - Key	Cal. year / month - Key	Document Date - Key	Document Header Text - Key	Asset - Key	Item - Key
Y4	6002201	3.36	0302	07/2017	08/01/2017	GLINCY420170801010202	0302/#	19
Y4	6002201	5.95	0302	07/2017	08/01/2017	GLINCY420170801010202	0302/#	23
Y4	6002201	142.98	0302	07/2017	08/01/2017	GLINCY420170801010202	0302/#	25
Y4	6002201	0.27	0302	07/2017	08/01/2017	GLINCY420170801010202	0302/#	29
Y4	6002201	1.45	0302	07/2017	08/01/2017	GLINCY420170801010202	0302/#	31
Y4	6002201	63.2	0302	07/2017	08/01/2017	GLINCY420170801010202	0302/#	33
Y4	6002201	0.35	0302	07/2017	08/01/2017	GLINCY420170801010202	0302/#	37
Y4	6002201	41.24	0302	07/2017	08/01/2017	GLINCY420170801010202	0302/#	39
Y4	6002201	0.9	0302	07/2017	08/01/2017	GLINCY420170801010202	0302/#	41
Y4	6002201	20.95	0302	07/2017	08/01/2017	GLINCY420170801010202	0302/#	43
Y4	6002201	36.15	0302	07/2017	08/01/2017	GLINCY420170801010202	0302/#	45
Y4	6002201	1727.69	0302	07/2017	08/01/2017	GLINCY420170801010202	0302/#	47
Y4	6002201	2.04	0302	07/2017	08/01/2017	GLINCY420170801010202	0302/#	51
Y4	6002201	37.81	0302	07/2017	08/01/2017	GLINCY420170801010202	0302/#	53
Y4	6002201	5.59	0302	07/2017	08/01/2017	GLINCY420170801010202	0302/#	55
Y4	6002201	0.7	0302	07/2017	08/01/2017	GLINCY420170801010202	0302/#	59
Y4	6002201	29.33	0302	07/2017	08/01/2017	GLINCY420170801010202	0302/#	61
Y4	6002201	0.24	0302	07/2017	08/01/2017	GLINCY420170801010202	0302/#	63
Y4	6002201	6702.5	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	1
Y4	6002201	30.15	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	5
Y4	6002201	22.15	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	7
Y4	6002201	9.87	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	9
Y4	6002201	72.78	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	13
Y4	6002201	16.24	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	17
Y4	6002201	5.16	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	19
Y4	6002201	3.68	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	21
Y4	6002201	0.53	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	23
Y4	6002201	1.1	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	27
Y4	6002201	149.16	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	29
Y4	6002201	0.69	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	33
Y4	6002201	4.3	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	35
Y4	6002201	311.9	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	37
Y4	6002201	31.98	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	41
Y4	6002201	2.2	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	43
Y4	6002201	120.65	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	45
Y4	6002201	510.75	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	47
Y4	6002201	4267.49	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	49
Y4	6002201	7.8	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	53
Y4	6002201	0.2	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	55
Y4	6002201	5.01	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	57
Y4	6002201	1.2	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	59
Y4	6002201	3.72	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	61
Y4	6002201	62.18	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	63
Y4	6002201	14.39	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	65
Y4	6002201	8.77	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	69
Y4	6002201	0.28	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	71
Y4	6002201	0.19	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	73
Y4	6002201	0.35	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	75
Y4	6002201	0.6	0305	07/2017	08/01/2017	GLINCY420170801010202	0305/#	77
Y4	6002201	6139.1	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	1
Y4	6002201	0.68	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	5
Y4	6002201	3.21	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	7
Y4	6002201	16.23	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	11
Y4	6002201	0.1	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	15
Y4	6002201	3466.11	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	17
Y4	6002201	1.44	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	19
Y4	6002201	128.85	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	23
Y4	6002201	4.5	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	27
Y4	6002201	47	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	29
Y4	6002201	4.45	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	31
Y4	6002201	1.6	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	35
Y4	6002201	27.95	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	37
Y4	6002201	52.8	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	39
Y4	6002201	181.2	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	41
Y4	6002201	2972.11	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	43
Y4	6002201	3.8	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	47
Y4	6002201	3.7	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	49
Y4	6002201	7.1	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	51
Y4	6002201	0.71	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	53
Y4	6002201	1.99	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	55
Y4	6002201	8.77	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	57
Y4	6002201	0.8	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	61
Y4	6002201	1.2	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	63
Y4	6002201	34.8	0347	07/2017	08/01/2017	GLINCY420170801010202	0347/#	65
Y4	6002201	12385.28	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	1
Y4	6002201	1.14	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	5
Y4	6002201	2.22	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	7
Y4	6002201	0.18	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	11
Y4	6002201	1388.89	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	15
Y4	6002201	2.52	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	17
Y4	6002201	0.9	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	19
Y4	6002201	291.84	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	21
Y4	6002201	23.4	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	25
Y4	6002201	11.45	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	27
Y4	6002201	1.5	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	31
Y4	6002201	244.53	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	33
Y4	6002201	303.25	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	35
Y4	6002201	122.7	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	37
Y4	6002201	117.2	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	39
Y4	6002201	6222.45	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	41
Y4	6002201	2.7	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	45
Y4	6002201	0.18	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	47
Y4	6002201	7.96	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	49
Y4	6002201	2.98	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	51
Y4	6002201	4.67	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	55
Y4	6002201	0.08	0348	07/2017	08/01/2017	GLINCY420170801010202	0348/#	57
Y4	6002201	18517.64	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	1
Y4	6002201	19.45	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	5
Y4	6002201	0.05	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	7
Y4	6002201	3.39	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	9
Y4	6002201	40.29	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	13
Y4	6002201	63.41	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	17
Y4	6002201	302.77	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	19
Y4	6002201	0.52	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	21
Y4	6002201	5.88	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	23
Y4	6002201	26.9	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	27
Y4	6002201	978.5	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	29
Y4	6002201	3.33	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	33
Y4	6002201	102.15	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	35
Y4	6002201	17.6	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	37
Y4	6002201	12	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	41
Y4	6002201	100.8	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	43
Y4	6002201	6	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	45
Y4	6002201	190.95	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	47
Y4	6002201	1156.7	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	49
Y4	6002201	8880.16	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	51
Y4	6002201	15.8	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	55
Y4	6002201	5.04	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	57
Y4	6002201	148.15	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	59
Y4	6002201	8.64	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	61
Y4	6002201	11.52	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	65
Y4	6002201	0.64	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	67
Y4	6002201	2.4	0349	07/2017	08/01/2017	GLINCY420170801010202	0349/#	69
Y4	6002201	16128.48	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	1
Y4	6002201	11.95	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	5
Y4	6002201	11.1	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	7
Y4	6002201	26.01	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	9
Y4	6002201	67.98	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	13
Y4	6002201	3.26	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	17
Y4	6002201	2.69	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	19
Y4	6002201	27.4	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	21
Y4	6002201	0.86	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	23
Y4	6002201	0.7	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	25
Y4	6002201	69.9	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	29
Y4	6002201	4.77	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	33
Y4	6002201	8	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	35
Y4	6002201	241.15	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	37
Y4	6002201	59.26	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	41
Y4	6002201	51.65	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	43
Y4	6002201	75.85	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	45
Y4	6002201	347.2	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	47
Y4	6002201	6700.26	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	49
Y4	6002201	47.55	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	53
Y4	6002201	8.67	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	55
Y4	6002201	13.9	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	57
Y4	6002201	1.98	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	59
Y4	6002201	0.44	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	61
Y4	6002201	58.19	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	63
Y4	6002201	73.98	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	65
Y4	6002201	7.82	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	69
Y4	6002201	0.77	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	71
Y4	6002201	38.79	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	73
Y4	6002201	3.14	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	75
Y4	6002201	4.2	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	77
Y4	6002201	0.08	0350	07/2017	08/01/2017	GLINCY420170801010202	0350/#	79
Y4	6002201	3079.43	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	1
Y4	6002201	12.7	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	5
Y4	6002201	0.95	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	7
Y4	6002201	1.56	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	9
Y4	6002201	176.22	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	13
Y4	6002201	0.65	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	17
Y4	6002201	7.96	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	19
Y4	6002201	62.58	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	23
Y4	6002201	1.23	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	27
Y4	6002201	4.45	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	29
Y4	6002201	384.3	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	31
Y4	6002201	2.4	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	35
Y4	6002201	0.44	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	37
Y4	6002201	3.85	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	39
Y4	6002201	21.45	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	41
Y4	6002201	106.3	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	43
Y4	6002201	2874.06	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	45
Y4	6002201	1.65	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	49
Y4	6002201	0.78	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	51
Y4	6002201	0.4	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	53
Y4	6002201	0.21	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	55
Y4	6002201	0.12	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	57
Y4	6002201	3.48	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	59
Y4	6002201	5.01	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	61
Y4	6002201	0.17	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	65
Y4	6002201	1.56	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	67
Y4	6002201	0.36	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	69
Y4	6002201	19326.22	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	1
Y4	6002201	2.77	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	5
Y4	6002201	0.05	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	7
Y4	6002201	0.6	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	9
Y4	6002201	224.51	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	15
Y4	6002201	9.72	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	17
Y4	6002201	0.48	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	19
Y4	6002201	13.4	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	23
Y4	6002201	822.31	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	25
Y4	6002201	11.64	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	29
Y4	6002201	55.7	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	31
Y4	6002201	5.4	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	33
Y4	6002201	7.8	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	37
Y4	6002201	234.85	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	39
Y4	6002201	17.6	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	41
Y4	6002201	71.65	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	43
Y4	6002201	3361.43	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	45
Y4	6002201	5	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	49
Y4	6002201	9.45	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	51
Y4	6002201	68.17	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	53
Y4	6002201	2.05	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	57
Y4	6002201	15.92	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	59
Y4	6002201	1659.44	0378	07/2017	08/01/2017	GLINCY420170801010202	0378/#	1
Y4	6002201	37.06	0378	07/2017	08/01/2017	GLINCY420170801010202	0378/#	7
Y4	6002201	187.7	0378	07/2017	08/01/2017	GLINCY420170801010202	0378/#	9
Y4	6002201	0.9	0378	07/2017	08/01/2017	GLINCY420170801010202	0378/#	13
Y4	6002201	50.05	0378	07/2017	08/01/2017	GLINCY420170801010202	0378/#	17
Y4	6002201	6	0378	07/2017	08/01/2017	GLINCY420170801010202	0378/#	19
Y4	6002201	184.9	0378	07/2017	08/01/2017	GLINCY420170801010202	0378/#	21
Y4	6002201	367.49	0378	07/2017	08/01/2017	GLINCY420170801010202	0378/#	23
Y4	6002201	0.05	0378	07/2017	08/01/2017	GLINCY420170801010202	0378/#	27
Y4	6002201	17382.83	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	1
Y4	6002201	20.38	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	5
Y4	6002201	2.7	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	7
Y4	6002201	15.15	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	9
Y4	6002201	2.01	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	13
Y4	6002201	1.46	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	17
Y4	6002201	517.07	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	19
Y4	6002201	0.56	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	21
Y4	6002201	7.15	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	25
Y4	6002201	517.22	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	27
Y4	6002201	2.79	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	31
Y4	6002201	1859.45	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	33
Y4	6002201	26.55	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	35
Y4	6002201	2.8	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	39
Y4	6002201	9.45	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	41
Y4	6002201	60.35	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	43
Y4	6002201	303.05	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	45
Y4	6002201	6687.11	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	47
Y4	6002201	0.4	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	51
Y4	6002201	0.12	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	53
Y4	6002201	2.8	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	55
Y4	6002201	0.27	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	57
Y4	6002201	3.98	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	59
Y4	6002201	10.48	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	61
Y4	6002201	36.3	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	65
Y4	6002201	0.36	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	67
Y4	6002201	3179.69	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	1
Y4	6002201	1.99	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	5
Y4	6002201	473.18	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	9
Y4	6002201	23.65	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	13
Y4	6002201	132.93	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	15
Y4	6002201	5.8	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	19
Y4	6002201	0.5	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	21
Y4	6002201	9.25	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	25
Y4	6002201	85.75	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	27
Y4	6002201	45.6	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	29
Y4	6002201	1799.57	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	31
Y4	6002201	1.4	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	35
Y4	6002201	11.43	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	37
Y4	6002201	0.07	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	39
Y4	6002201	3099.56	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	1
Y4	6002201	0.42	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	5
Y4	6002201	23.25	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	7
Y4	6002201	24.15	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	9
Y4	6002201	0.87	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	13
Y4	6002201	1.33	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	17
Y4	6002201	9.44	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	19
Y4	6002201	0.45	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	23
Y4	6002201	0.42	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	27
Y4	6002201	92.2	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	29
Y4	6002201	0.1	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	33
Y4	6002201	13.1	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	35
Y4	6002201	58	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	37
Y4	6002201	1130.04	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	39
Y4	6002201	0.1	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	43
Y4	6002201	1.8	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	45
Y4	6002201	12.5	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	47
Y4	6002201	1.03	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	51
Y4	6002201	5733.72	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	1
Y4	6002201	8.51	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	5
Y4	6002201	0.95	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	7
Y4	6002201	20.01	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	9
Y4	6002201	32.85	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	13
Y4	6002201	3.47	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	17
Y4	6002201	13.48	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	19
Y4	6002201	22.76	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	21
Y4	6002201	0.08	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	23
Y4	6002201	0.2	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	25
Y4	6002201	126.61	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	29
Y4	6002201	2.28	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	33
Y4	6002201	16.75	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	35
Y4	6002201	579.6	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	37
Y4	6002201	1.02	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	41
Y4	6002201	14.1	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	43
Y4	6002201	30.2	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	45
Y4	6002201	177.55	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	47
Y4	6002201	4097.46	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	49
Y4	6002201	17.3	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	53
Y4	6002201	112.2	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	55
Y4	6002201	6.81	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	57
Y4	6002201	1.1	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	59
Y4	6002201	44.04	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	61
Y4	6002201	0.39	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	63
Y4	6002201	30.84	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	65
Y4	6002201	31.23	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	67
Y4	6002201	1.87	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	71
Y4	6002201	1.95	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	73
Y4	6002201	0.35	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	75
Y4	6002201	61.69	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	77
Y4	6002201	11.04	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	79
Y4	6002201	4633.69	0393	07/2017	08/01/2017	GLINCY420170801010202	0393/#	1
Y4	6002201	11.58	0393	07/2017	08/01/2017	GLINCY420170801010202	0393/#	5
Y4	6002201	5.95	0393	07/2017	08/01/2017	GLINCY420170801010202	0393/#	7
Y4	6002201	13.86	0393	07/2017	08/01/2017	GLINCY420170801010202	0393/#	9
Y4	6002201	16.02	0393	07/2017	08/01/2017	GLINCY420170801010202	0393/#	13
Y4	6002201	21.04	0393	07/2017	08/01/2017	GLINCY420170801010202	0393/#	17
