20181226	10.136.59.2	N	106044	1717438342315
20181227	10.136.59.2	N	113294	1675862344731
20181228	10.136.59.2	N	111528	1738600081153
20181229	10.136.59.2	N	102015	1703669175756
20181230	10.136.59.2	N	96260	1796790651629
20181231	10.136.59.2	N	106433	1707211001676
20190101	10.136.59.2	N	102061	1614573930269
20190102	10.136.59.2	N	103289	1713485544538
20190103	10.136.59.2	N	107911	1694270772029
20190104	10.136.59.2	N	110949	1855872713983
20190105	10.136.59.2	N	107967	1832113189256
20190106	10.136.59.2	N	102020	1744771691331
20190107	10.136.59.2	N	117588	1528229599247
20190108	10.136.59.2	N	118476	1628679169018
20190109	10.136.59.2	N	112103	1679458416316
20190110	10.136.59.2	N	108734	1703125229684
20190111	10.136.59.2	N	108871	1899346547649
20190112	10.136.59.2	N	101550	1847387176066
20190113	10.136.59.2	N	99818	1799203815958
20190114	10.136.59.2	N	110604	1623609570604
20190115	10.136.59.2	N	109558	1341057769614
20190116	10.136.59.2	N	110600	1624883952968
20190117	10.136.59.2	N	114650	1667469862798
20190118	10.136.59.2	N	117716	1718623984793
20190119	10.136.59.2	N	104795	2076615787444
20190120	10.136.59.2	N	91711	1664046411358
20181221	10.140.59.2	N	50067	974722693272
20181222	10.140.59.2	N	79999	1868121137115
20181223	10.140.59.2	N	76461	1897818464470
20181224	10.140.59.2	N	76832	1914997734430
20181225	10.140.59.2	N	78394	1930366047793
20181226	10.140.59.2	N	82040	1884550033178
20181227	10.140.59.2	N	84198	1815020153203
20181228	10.140.59.2	N	80598	1887634133641
20181229	10.140.59.2	N	74933	1979869566448
20181230	10.140.59.2	N	68450	1913065963674
20181231	10.140.59.2	N	77168	1873586514767
20190101	10.140.59.2	N	75308	1749200030358
20190102	10.140.59.2	N	74701	1910306020218
20190103	10.140.59.2	N	74379	1939933958599
20190104	10.140.59.2	N	80230	2021764575582
20190105	10.140.59.2	N	79042	2002511687153
20190106	10.140.59.2	N	75373	1968448930444
20190107	10.140.59.2	N	89676	1715079461042
20190108	10.140.59.2	N	87899	1822301396099
20190109	10.140.59.2	N	82441	1908219663716
20190110	10.140.59.2	N	80831	1949325445477
20190111	10.140.59.2	N	83646	2002005056852
20190112	10.140.59.2	N	78189	2079691143863
20190113	10.140.59.2	N	73945	1996225648538
20190114	10.140.59.2	N	80992	1756689189945
20190115	10.140.59.2	N	80020	1509452446203
20190116	10.140.59.2	N	83850	1781393885934
20190117	10.140.59.2	N	86502	1858095597205
20190118	10.140.59.2	N	86877	1927880658720
20190119	10.140.59.2	N	76981	2109222507836
20190120	10.140.59.2	N	67689	1797432135559
20181221	10.141.61.238	N	70969	1870483819198
20181222	10.141.61.238	N	115766	3495205234849
20181223	10.141.61.238	N	113102	3422560546205
20181224	10.141.61.238	N	111456	3333821139347
20181225	10.141.61.238	N	110512	3486119929050
20181226	10.141.61.238	N	119263	3497383838669
20181227	10.141.61.238	N	121258	3431387282247
20181228	10.141.61.238	N	118659	3481382943837
20181229	10.141.61.238	N	112142	3533473053355
20181230	10.141.61.238	N	103675	3427907322748
20181231	10.141.61.238	N	114173	3335085108513
20190101	10.141.61.238	N	108837	2996222813912
20190102	10.141.61.238	N	109754	3397028697010
20190103	10.141.61.238	N	110066	3545959451919
20190104	10.141.61.238	N	120395	3479086785155
20190105	10.141.61.238	N	114181	3560925218231
20190106	10.141.61.238	N	108245	3490780638285
20190107	10.141.61.238	N	124139	3049374658421
20190108	10.141.61.238	N	127899	3181284573676
20190109	10.141.61.238	N	120780	3311170055639
20190110	10.141.61.238	N	118218	3385319228102
20190111	10.141.61.238	N	120144	3511760692593
20190112	10.141.61.238	N	112760	3656403253960
20190113	10.141.61.238	N	105932	3566369161916
20190114	10.141.61.238	N	117460	3276281737657
20190115	10.141.61.238	N	116045	2677448711725
20190116	10.141.61.238	N	120861	3169311790384
20190117	10.141.61.238	N	126258	3232786340379
20190118	10.141.61.238	N	129050	3427604304694
20190119	10.141.61.238	N	113766	3654438445972
20190120	10.141.61.238	N	100840	3085197178393
20181221	10.161.59.2	N	52839	1584023107331
20181222	10.161.59.2	N	83234	3338941476070
20181223	10.161.59.2	N	77935	3256709291096
20181224	10.161.59.2	N	75601	3176031729731
20181225	10.161.59.2	N	76480	3079566818180
20181226	10.161.59.2	N	78454	2901318816298
20181227	10.161.59.2	N	82424	2990200534909
20181228	10.161.59.2	N	81982	3046978353474
20181229	10.161.59.2	N	81305	3038745480424
20181230	10.161.59.2	N	73806	3089997314367
20181231	10.161.59.2	N	76880	3059086036893
20190101	10.161.59.2	N	75508	2774729781754
20190102	10.161.59.2	N	79887	2799224515520
20190103	10.161.59.2	N	87684	2855882082581
20190104	10.161.59.2	N	90343	2987638822295
20190105	10.161.59.2	N	81662	3181988719945
20190106	10.161.59.2	N	75452	3123579304084
20190107	10.161.59.2	N	90237	2628785525589
20190108	10.161.59.2	N	95686	2947550046897
20190109	10.161.59.2	N	89515	3039630528792
20190110	10.161.59.2	N	92173	2968481392957
20190111	10.161.59.2	N	92238	3198698926643
20190112	10.161.59.2	N	84253	3336306111136
20190113	10.161.59.2	N	73693	3247653513398
20190114	10.161.59.2	N	87799	2996237049365
20190115	10.161.59.2	N	87410	2514836439265
20190116	10.161.59.2	N	89982	2936329003455
20190117	10.161.59.2	N	91896	3118314640755
20190118	10.161.59.2	N	92667	3014107968682
20190119	10.161.59.2	N	86203	3246294258505
20190120	10.161.59.2	N	76528	2950718371030
20181221	10.167.59.2	N	31120	496076349771
20181222	10.167.59.2	N	53551	1175984725647
20181223	10.167.59.2	N	50475	1152873220720
20181224	10.167.59.2	N	50909	1152864863236
20181225	10.167.59.2	N	51082	1044807102138
20181226	10.167.59.2	N	48677	1069958438418
20181227	10.167.59.2	N	49663	1187302139812
20181228	10.167.59.2	N	50020	1124226656211
20181229	10.167.59.2	N	48836	1186566760828
20181230	10.167.59.2	N	48625	1196527127283
20181231	10.167.59.2	N	49377	1096794557713
20190101	10.167.59.2	N	46908	1062863942836
20190102	10.167.59.2	N	45830	1107457301029
20190103	10.167.59.2	N	49480	1194023471334
20190104	10.167.59.2	N	51055	1249921686035
20190105	10.167.59.2	N	51749	1281938129636
20190106	10.167.59.2	N	50042	1222504653529
20190107	10.167.59.2	N	52229	1086658780779
20190108	10.167.59.2	N	58008	1108318029354
